Name,Twitter_username,Account_start_time,Account_ID,Sex,Birthplace,Instagram_username,Political_party
Philippe Reines,philippereines,2009-01-04T00:00:00Z,18602100,male,United States of America,,
Phillipe Cunningham,CunninghamMPLS,,,transgender male,United States of America,cunninghammpls4,Democratic Party
Pramila Jayapal,RepJayapal,2017-01-01T00:00:00Z,815733290955112448,female,India,repjayapal,Democratic Party
Rady Mom,repradymom,,,male,Cambodia,,Democratic Party
RaeAnn Kelsch,raekelsch,2013-10-28T00:00:00Z,2161324848,female,United States of America,rkelsch,Republican Party
Rafael Anchia,rafaelanchia,2008-10-28T00:00:00Z,17025489,male,United States of America,rafaelanchia,Democratic Party
Rahm Emanuel,RahmEmanuel,2010-10-01T00:00:00Z,197594920,male,United States of America,,Democratic Party
Raja Krishnamoorthi,congressmanraja,2016-12-28T00:00:00Z,814179031956488192,male,India,congressmanraja,Democratic Party
Rajiv Shah,rajshah,2010-12-30T00:00:00Z,232193350,male,United States of America,,
Ralph Abraham,RepAbraham,2015-01-05T00:00:00Z,2962891515,male,United States of America,,Republican Party
Ralph Nader,RalphNader,2009-09-01T00:00:00Z,77314692,male,United States of America,,Green Party of the United States
Ralph Nader,RalphNader,2009-09-25T00:00:00Z,77314692,male,United States of America,,Green Party of the United States
Ralph Norman,RepRalphNorman,2017-06-29T00:00:00Z,880480631108644864,male,United States of America,,Republican Party
Ralph Northam,GovernorVA,2011-07-07T00:00:00Z,331036671,male,United States of America,governorralphnortham,Democratic Party
Ralph Northam,RalphNortham,2011-07-07T00:00:00Z,331036671,male,United States of America,governorralphnortham,Democratic Party
Ralph Northam,GovernorVA,2010-01-12T00:00:00Z,104198706,male,United States of America,governorralphnortham,Democratic Party
Ralph Northam,RalphNortham,2010-01-12T00:00:00Z,104198706,male,United States of America,governorralphnortham,Democratic Party
Rand Paul,RandPaul,2010-11-17T00:00:00Z,216881337,male,United States of America,drrandpaul,Republican Party
Randolph Bracy,RandolphBracy,,,male,United States of America,,Democratic Party
Randy Brogdon,RandyBrogdon,2009-02-04T00:00:00Z,20046986,male,United States of America,,Republican Party
Randy Feenstra,RandyFeenstra,2009-03-11T00:00:00Z,23764160,male,United States of America,,Republican Party
Randy Feenstra,RandyFeenstra,2009-03-11T00:00:00Z,23764160,male,United States of America,,Republican Party of Iowa
Randy Forbes,Randy_Forbes,2008-06-18T00:00:00Z,15160884,male,United States of America,,Republican Party
Randy Hultgren,RepHultgren,2011-01-13T00:00:00Z,237814920,male,United States of America,,Republican Party
Randy Neugebauer,RandyNeugebauer,2009-04-22T00:00:00Z,34340464,male,United States of America,randyneugebauer,Republican Party
Randy Weber,TXRandy14,2013-01-03T00:00:00Z,1058051748,male,United States of America,txrandy14,Republican Party
Raquel Terán,RaquelTeran,,,female,United States of America,,Democratic Party
Rashida Tlaib,RashidaTlaib,2011-12-12T00:00:00Z,435331179,female,United States of America,rashidatlaib,Democratic Party
Raul Ruiz,CongressmanRuiz,,,male,Mexico,,Democratic Party
Ravinder Bhalla,RaviBhalla,2009-05-17T00:00:00Z,40788497,male,United States of America,,Democratic Party
Ray Mabus,SECNAV75,,,male,United States of America,,Democratic Party
Raymond Buckley,ChairmanBuckley,2011-04-07T00:00:00Z,278642216,male,United States of America,,Democratic Party
Raúl Grijalva,RepraulGrijalva,2009-04-03T00:00:00Z,28602948,male,United States of America,repraulgrijalva,Democratic Party
Raúl Grijalva,RepraulGrijalva,2009-04-03T00:00:00Z,28602948,male,United States of America,repraulgrijalva,Raza Unida Party
Raúl Labrador,Raul_Labrador,2011-02-02T00:00:00Z,246341769,male,United States of America,,Republican Party
Rebecca Rios,Rios_Rebecca,,,female,United States of America,,Democratic Party
Reggie Bagala,reggiebagala,2010-02-07T00:00:00Z,112257568,male,United States of America,,Republican Party
Reggie Love,ReggieLove33,2011-11-20T00:00:00Z,417252547,male,United States of America,,Democratic Party
Reid Ribble,RepRibble,2011-01-04T00:00:00Z,234053893,male,United States of America,,Republican Party
Reince Priebus,Reince,2009-02-12T00:00:00Z,20733972,male,United States of America,,Republican Party
Rene Garcia,senrenegarcia,2011-10-10T00:00:00Z,388404837,male,United States of America,senrenegarcia,Republican Party
Renee Ellmers,RepReneeEllmers,2010-11-09T00:00:00Z,213634439,female,United States of America,,Republican Party
Reshma Saujani,reshmasaujani,2009-07-15T00:00:00Z,57172253,female,United States of America,reshmasaujani,Democratic Party
Rhonda Keenum,RhondaKeenum,2009-06-09T00:00:00Z,45946399,female,United States of America,,Republican Party
Ricardo Lara,RicardoLara4CA,,,male,United States of America,,Democratic Party
Ricardo Rosselló,ricardorossello,2009-10-05T00:00:00Z,80013913,male,United States of America,rossellonevares,Democratic Party
Ricardo Rosselló,ricardorossello,2009-10-05T00:00:00Z,80013913,male,United States of America,rossellonevares,New Progressive Party
Rich Nugent,RepRichNugent,2011-01-10T00:00:00Z,236479311,male,United States of America,,Republican Party
Richard A. Clarke,richardclarke,,,male,United States of America,,Democratic Party
Richard Bell,DelDickieBell,,,male,United States of America,,Republican Party
Richard Blumenthal,SenBlumenthal,2011-04-06T00:00:00Z,278124059,male,United States of America,,Democratic Party
Richard Corcoran,richardcorcoran,2009-05-24T00:00:00Z,42132105,male,Canada,,Republican Party
Richard Cordray,RichCordray,2009-01-27T00:00:00Z,19637767,male,United States of America,,Democratic Party
Richard Gottfried,dickgottfried,2010-08-02T00:00:00Z,173979063,male,United States of America,,Democratic Party
Richard Hudson,RepRichHudson,2012-11-08T00:00:00Z,935033864,male,United States of America,,Republican Party
Richard J. Berry,mayor_berry,2018-02-14T00:00:00Z,963923578394624000,male,United States of America,,Republican Party
Richard L. Hanna,RepRichardHanna,2011-01-11T00:00:00Z,236899846,male,United States of America,,Republican Party
Richard Lugar,senatorlugar,,,male,United States of America,,Republican Party
Richard M. Burr,SenatorBurr,2009-02-17T00:00:00Z,21157904,male,United States of America,senatorburr,Republican Party
Richard M. Daley,MayorDaley,,,male,United States of America,,Democratic Party
Richard Neal,RepRichardNeal,2011-12-21T00:00:00Z,442824717,male,United States of America,,Democratic Party
Richard Painter,RWPUSA,2014-11-06T00:00:00Z,2863996955,male,United States of America,rwpminnesota,Republican Party
Richard Painter,RWPUSA,2014-11-06T00:00:00Z,2863996955,male,United States of America,rwpminnesota,Democratic Party
Richard Petty,rpmotorsports,2009-04-20T00:00:00Z,33563099,male,United States of America,,Republican Party
Richard Shelby,SenShelby,2009-02-17T00:00:00Z,21111098,male,United States of America,,Republican Party
Richard Shelby,SenShelby,2009-02-17T00:00:00Z,21111098,male,United States of America,,Democratic Party
Rick Baker,bakerstpete,2015-04-28T00:00:00Z,3178574677,male,United States of America,,nonpartisanism
Rick Crawford,RepRickCrawford,2011-01-03T00:00:00Z,233693291,male,United States of America,reprickcrawford,Republican Party
Rick Kriseman,Kriseman,2009-08-01T00:00:00Z,62009570,male,United States of America,,Democratic Party
Rick Larsen,RepRickLarsen,2011-11-03T00:00:00Z,404132211,male,United States of America,repricklarsen,Democratic Party
Rick Nolan,USRepRickNolan,2013-01-02T00:00:00Z,1055685948,male,United States of America,,Democratic Party
Rick Nolan,USRepRickNolan,2013-01-02T00:00:00Z,1055685948,male,United States of America,,Minnesota Democratic–Farmer–Labor Party
Rick Palacio,RickPalacio,2010-12-09T00:00:00Z,224766531,male,United States of America,,Democratic Party
Rick Perales,RepPerales,,,male,United States of America,,Republican Party
Rick Perry,GovernorPerry,2017-02-01T00:00:00Z,830128820447539208,male,United States of America,governorperry,Republican Party
Rick Perry,SecretaryPerry,2017-02-01T00:00:00Z,830128820447539208,male,United States of America,governorperry,Republican Party
Rick Perry,GovernorPerry,2009-01-01T00:00:00Z,18906561,male,United States of America,governorperry,Republican Party
Rick Perry,SecretaryPerry,2009-01-01T00:00:00Z,18906561,male,United States of America,governorperry,Republican Party
Rick Perry,GovernorPerry,2017-02-01T00:00:00Z,830128820447539208,male,United States of America,governorperry,Democratic Party
Rick Perry,SecretaryPerry,2017-02-01T00:00:00Z,830128820447539208,male,United States of America,governorperry,Democratic Party
Rick Perry,GovernorPerry,2009-01-01T00:00:00Z,18906561,male,United States of America,governorperry,Democratic Party
Rick Perry,SecretaryPerry,2009-01-01T00:00:00Z,18906561,male,United States of America,governorperry,Democratic Party
Rick Saccone,RickSaccone4PA,2017-01-13T00:00:00Z,819949184782630914,male,United States of America,,Republican Party
Rick Santorum,ricksantorum,2009-07-19T00:00:00Z,58379000,male,United States of America,ricksantorum,Republican Party
Rick Scott,SenRickScott,2010-04-10T00:00:00Z,131546062,male,United States of America,scottforflorida,Republican Party
Rick Scott,SenRickScott,2011-05-27T00:00:00Z,306389855,male,United States of America,scottforflorida,Republican Party
Rick Snyder,onetoughnerd,2010-02-10T00:00:00Z,113036476,male,United States of America,,Republican Party
Rick W. Allen,reprickallen,2015-01-06T00:00:00Z,2964287128,male,United States of America,reprickallen,Republican Party
Rip Sullivan,RipSullivan48,2014-06-29T00:00:00Z,2595555014,male,United States of America,,Democratic Party
Ritchie Torres,RitchieTorres,2013-03-06T00:00:00Z,1247612029,male,United States of America,,Democratic Party
Ro Khanna,RepRoKhanna,2012-08-21T00:00:00Z,771152516,male,United States of America,reprokhanna,Democratic Party
Ro Khanna,RoKhanna,2012-08-21T00:00:00Z,771152516,male,United States of America,reprokhanna,Democratic Party
Ro Khanna,RepRoKhanna,2017-01-03T00:00:00Z,816298918468259841,male,United States of America,reprokhanna,Democratic Party
Ro Khanna,RoKhanna,2017-01-03T00:00:00Z,816298918468259841,male,United States of America,reprokhanna,Democratic Party
Rob Astorino,RobAstorino,2009-02-24T00:00:00Z,21757802,male,United States of America,astorinoforgovernor,Republican Party
Rob Bishop,RepRobBishop,2010-05-25T00:00:00Z,148006729,male,United States of America,,Republican Party
Rob Bonta,RobBonta,2010-08-29T00:00:00Z,184440525,male,Philippines,robbonta,California Democratic Party
Rob Wittman,RobWittman,2008-07-08T00:00:00Z,15356407,male,United States of America,reprobwittman,Republican Party
Rob Woodall,RepRobWoodall,2014-03-10T00:00:00Z,2382685057,male,United States of America,reprobwoodall,Republican Party
Robby Wells,ElectRobbyWells,2011-11-07T00:00:00Z,407230590,male,United States of America,,Democratic Party
Robert A. Agresta,robertagresta,2009-03-04T00:00:00Z,22840515,male,United States of America,robertagresta,Republican Party
Robert Aderholt,Robert_Aderholt,2009-09-22T00:00:00Z,76452765,male,United States of America,,Republican Party
Robert B. Bell,DelRBell,2011-03-28T00:00:00Z,273475760,male,United States of America,,Republican Party
"Robert Bloxom, Jr.",RobBloxom,2014-02-28T00:00:00Z,2366288594,male,United States of America,,Republican Party
Robert DeLeo,SpeakerDeLeo,,,male,United States of America,,Democratic Party
Robert Garcia,RobertGarciaLB,2008-12-14T00:00:00Z,18120497,male,Peru,robertgarcialb,Republican Party
Robert Garcia,RobertGarciaLB,2008-12-14T00:00:00Z,18120497,male,Peru,robertgarcialb,Democratic Party
Robert Gibbs,PressSec,2017-01-10T00:00:00Z,818927131883356161,male,United States of America,,Democratic Party
Robert H. Plymale,senatorplymale,,,male,United States of America,,Democratic Party
Robert Hertzberg,hertzieLA,2009-07-10T00:00:00Z,55685994,male,United States of America,,Democratic Party
Robert Hurt,RepRobertHurt,2011-01-06T00:00:00Z,234837632,male,United States of America,,Republican Party
Robert J. Healey,roberthealey,2010-02-10T00:00:00Z,113100407,male,United States of America,,independent politician
Robert Jones Portman,robportman,2014-07-08T00:00:00Z,2612307559,male,United States of America,senrobportman,Republican Party
Robert Jones Portman,senrobportman,2014-07-08T00:00:00Z,2612307559,male,United States of America,senrobportman,Republican Party
Robert Jones Portman,robportman,2009-01-12T00:00:00Z,18915145,male,United States of America,senrobportman,Republican Party
Robert Jones Portman,senrobportman,2009-01-12T00:00:00Z,18915145,male,United States of America,senrobportman,Republican Party
Robert Menendez,SenatorMenendez,2009-01-06T00:00:00Z,18695134,male,United States of America,senatormenendez,Democratic Party
Robert Pittenger,RepPittenger,2012-11-15T00:00:00Z,950328072,male,United States of America,,Republican Party
Robert Q. Williams,robertqwilliam1,2018-03-06T00:00:00Z,971090455474601984,male,United States of America,,Democratic Party
Robert Reich,RBReich,2010-05-26T00:00:00Z,148529707,male,United States of America,,Democratic Party
Robert Stivers,kysenatepres,,,male,United States of America,,Republican Party
Robert Torricelli,bobtorricelli,2016-04-18T00:00:00Z,722095957077196800,male,United States of America,,Democratic Party
Robin Kelly,RepRobinKelly,2013-04-09T00:00:00Z,1339931490,female,United States of America,reprobinkelly,Democratic Party
Rocky De La Fuente,JoinRocky,,,male,United States of America,,Democratic Party
Rod Blagojevich,governorrod,2010-05-31T00:00:00Z,150247918,male,United States of America,,Democratic Party
Rod Blum,RepRodBlum,2015-01-06T00:00:00Z,2965083477,male,United States of America,,Republican Party
Rodney Ellis,rodneyellis,2009-03-09T00:00:00Z,23438894,male,United States of America,,Democratic Party
Rodney Frelinghuysen,USRepRodney,,t2086329777,male,United States of America,usreprodney,Republican Party
Rodney L. Davis,RodneyDavis,2012-12-06T00:00:00Z,993153006,male,United States of America,reprodneydavis,Republican Party
Roger Berliner,rogerberliner,2009-06-02T00:00:00Z,44129684,male,United States of America,,Maryland Democratic Party
Roger Marshall,RogerMarshallMD,2013-03-03T00:00:00Z,1240107944,male,United States of America,repmarshall,Republican Party
Roger Roth,senatorroth,2015-02-16T00:00:00Z,3040989796,male,United States of America,,Republican Party
Roger Wicker,SenatorWicker,2011-03-11T00:00:00Z,264219447,male,United States of America,senatorwicker,Republican Party
Roger Wicker,SenatorWicker,,264219447,male,United States of America,senatorwicker,Republican Party
Roger Williams,RepRWilliams,2013-01-10T00:00:00Z,1077446982,male,United States of America,,Republican Party
Roland Gutierrez,RolandForTexas,2011-02-22T00:00:00Z,256074273,male,United States of America,,Democratic Party
Ron DeSantis,RepDeSantis,2018-12-06T00:00:00Z,1070738132881031169,male,United States of America,,Republican Party
Ron DeSantis,RonDeSantisFL,2018-12-06T00:00:00Z,1070738132881031169,male,United States of America,,Republican Party
Ron DeSantis,RepDeSantis,2012-02-08T00:00:00Z,487297085,male,United States of America,,Republican Party
Ron DeSantis,RonDeSantisFL,2012-02-08T00:00:00Z,487297085,male,United States of America,,Republican Party
Ron Estes,RepRonEstes,2017-04-19T00:00:00Z,854715071116849157,male,United States of America,repronestes,Republican Party
Ron Johnson,SenRonJohnson,,,male,United States of America,senronjohnson,Republican Party
Ron Johnson,SenRonJohnson,2011-01-03T00:00:00Z,233737858,male,United States of America,senronjohnson,Republican Party
Ron Johnson,SenRonJohnson,2011-01-04T00:00:00Z,233737858,male,United States of America,senronjohnson,Republican Party
Ron Kind,RepRonKind,2010-02-09T00:00:00Z,112740986,male,United States of America,,Democratic Party
Ron Klein,repronklein,,,male,United States of America,,Democratic Party
Ron Nirenberg,ron_nirenberg,2009-03-11T00:00:00Z,23773465,male,United States of America,ron_nirenberg,nonpartisanism
Ron Paul,RonPaul,2011-04-24T00:00:00Z,287413569,male,United States of America,,Republican Party
Ron Paul,RonPaul,2011-04-24T00:00:00Z,287413569,male,United States of America,,Libertarian Party
Ron Reynolds,ronereynolds,,,male,United States of America,,Democratic Party
Ron Wright (politician),RepRonWright,2019-01-03T00:00:00Z,1080854935535800320,male,United States of America,,Republican Party
Ron Wyden,RonWyden,2011-02-10T00:00:00Z,250188760,male,United States of America,wydenpress,Democratic Party
Ron Wyden,WydenPress,2011-02-10T00:00:00Z,250188760,male,United States of America,wydenpress,Democratic Party
Ron Wyden,RonWyden,2011-05-03T00:00:00Z,292495654,male,United States of America,wydenpress,Democratic Party
Ron Wyden,WydenPress,2011-05-03T00:00:00Z,292495654,male,United States of America,wydenpress,Democratic Party
Ronald Mariano,RonMariano,,,male,United States of America,,Democratic Party
Ronna Romney McDaniel,GOPChairwoman,2014-02-20T00:00:00Z,2353605901,female,United States of America,,Republican Party
Ronny Jackson,RonnyJackson4TX,,,male,United States of America,,Republican Party
Rory Lancman,RoryLancman,2009-03-29T00:00:00Z,27487492,male,United States of America,,Democratic Party
Rosa Clemente,rosaclemente,2009-11-11T00:00:00Z,89207192,female,United States of America,,Green Party of the United States
Rosa DeLauro,Rosa_DeLauro,2010-05-05T00:00:00Z,140519774,female,United States of America,,Democratic Party
Rosa DeLauro,RosaDeLauro,2010-05-05T00:00:00Z,140519774,female,United States of America,,Democratic Party
Rosa DeLauro,Rosa_DeLauro,2012-10-20T00:00:00Z,893496121,female,United States of America,,Democratic Party
Rosa DeLauro,RosaDeLauro,2012-10-20T00:00:00Z,893496121,female,United States of America,,Democratic Party
Rosario Marin,rosariomarin1,2011-06-02T00:00:00Z,309756676,female,Mexico,,Republican Party
Roseanne Barr,TheRealRoseanne,2011-03-28T00:00:00Z,273542042,female,United States of America,officialroseannebarr,Republican Party
Roseanne Barr,TheRealRoseanne,2011-03-28T00:00:00Z,273542042,female,United States of America,officialroseannebarr,Green Party of the United States
Roseanne Barr,TheRealRoseanne,2011-03-28T00:00:00Z,273542042,female,United States of America,officialroseannebarr,Peace and Freedom Party
Roslyn Tyler,DelRozTyler,2017-01-18T00:00:00Z,821819694160236544,female,United States of America,,Democratic Party
Ross Spano,RossSpano,2012-06-11T00:00:00Z,605615715,male,United States of America,,Republican Party
Roxann Robinson,DelRRobinson,2014-04-07T00:00:00Z,2432237755,female,United States of America,,Republican Party
Roy Barreras,RoyBarreras,2009-08-01T00:00:00Z,62154340,male,Colombia,roybarreras,Social Party of National Unity
Roy Blunt,RoyBlunt,2011-10-12T00:00:00Z,389554914,male,United States of America,royblunt,Republican Party
Roy Blunt,RoyBluntMO,2011-10-12T00:00:00Z,389554914,male,United States of America,royblunt,Republican Party
Roy Blunt,RoyBlunt,2009-02-18T00:00:00Z,21269970,male,United States of America,royblunt,Republican Party
Roy Blunt,RoyBluntMO,2009-02-18T00:00:00Z,21269970,male,United States of America,royblunt,Republican Party
Roy Cooper,RoyCooperNC,2013-08-30T00:00:00Z,1712960918,male,United States of America,,Democratic Party
Roy Moore,MooreSenate,,t2094652558,male,United States of America,,Republican Party
Royce West,SenRoyceWest,,,male,United States of America,roycewesttx,Democratic Party
Ruben Gallego,RepRubenGallego,2015-01-07T00:00:00Z,2966570782,male,United States of America,reprubengallego,Democratic Party
Ruben Kihuen,RepKihuen,2017-01-03T00:00:00Z,816282029276938240,male,Mexico,repkihuen,Democratic Party
Ruben Kihuen,RubenKihuen,2017-01-03T00:00:00Z,816282029276938240,male,Mexico,repkihuen,Democratic Party
Ruben Kihuen,RepKihuen,2010-01-05T00:00:00Z,102178242,male,Mexico,repkihuen,Democratic Party
Ruben Kihuen,RubenKihuen,2010-01-05T00:00:00Z,102178242,male,Mexico,repkihuen,Democratic Party
"Rubén Díaz, Sr.",revrubendiaz,,,male,United States of America,councilmanrevrubendiaz,Democratic Party
"Rubén Díaz, Sr.",revrubendiaz,,,male,Puerto Rico,councilmanrevrubendiaz,Democratic Party
Rubén Hinojosa,USRepRHinojosa,2011-01-18T00:00:00Z,239905257,male,United States of America,,Democratic Party
Rudy Giuliani,RudyGiuliani,2016-08-31T00:00:00Z,770781940341288960,male,United States of America,,Republican Party
Rushern Baker,RushernBaker,,,male,United States of America,ctyexecbaker,Democratic Party
Russ Carnahan,russcarnahan,2008-09-09T00:00:00Z,16212113,male,United States of America,,Democratic Party
Russ Feingold,russfeingold,2008-10-14T00:00:00Z,16742806,male,United States of America,,Democratic Party
Russ Fulcher,RussFulcher,2010-07-30T00:00:00Z,172944579,male,United States of America,,Republican Party
Russell Holmes,VoteRussell,,,male,United States of America,,Democratic Party
Russell Weiner,rj910,2009-03-20T00:00:00Z,25578761,male,United States of America,,Republican Party
Ryan Costello,RepRyanCostello,,t2071089889,male,United States of America,repryancostello,Republican Party
Ryan Sitton,ryansitton,2011-09-26T00:00:00Z,380544346,male,United States of America,ryansitton4tx,Republican Party
Ryan Torrens,RyanforFLAG,,,male,United States of America,ryanforflag,Democratic Party
Ryan Zinke,RepRyanZinke,2014-12-31T00:00:00Z,2953494478,male,United States of America,,Republican Party
Saeb Erekat,ErakatSaeb,,,male,Palestinian territories,,Fatah
Sally J. Lieber,sallylieber,,,female,United States of America,,
Sally Jewell,sallyjewell,2017-01-17T00:00:00Z,821446682860732416,female,United Kingdom,,Democratic Party
Salud Carbajal,RepCarbajal,2017-01-02T00:00:00Z,816157667882373120,male,Mexico,repcarbajal,Democratic Party
Sam Brownback,IRF_Ambassador,2018-02-02T00:00:00Z,289099943,male,United States of America,,Republican Party
Sam Farr,RepSamFarr,,,male,United States of America,repsamfarr,Democratic Party
Sam Graves,RepSamGraves,2009-04-08T00:00:00Z,29766367,male,United States of America,repsamgraves,Republican Party
Sam Johnson,SamsPressShop,2011-02-08T00:00:00Z,249288197,male,United States of America,samjohnsontx03,Republican Party
Sam Kooiker,standwithsam,,,male,Japan,,Republican Party
Sam Kooiker,standwithsam,2011-02-14T00:00:00Z,252112833,male,Japan,,Republican Party
Sam Liccardo,sliccardo,2009-07-31T00:00:00Z,61822673,male,United States of America,samliccardo,Democratic Party
Sam Rasoul,Sam_Rasoul,2008-05-01T00:00:00Z,14617155,male,United States of America,,Democratic Party
Sammuel Sanes,SammuelSanes,2011-06-07T00:00:00Z,312738347,male,United States of America,,Democratic Party of the Virgin Islands
Sander Levin,RepSandyLevin,2009-03-21T00:00:00Z,25781141,male,United States of America,,Democratic Party
Sanford Bishop,SanfordBishop,2011-02-08T00:00:00Z,249410485,male,United States of America,,Democratic Party
Sannie Overly,SannieO,2012-01-14T00:00:00Z,464247020,female,United States of America,,Democratic Party
Sara Gideon,SaraGideon,2019-06-14T00:00:00Z,1139607716941500417,female,United States of America,saragideonme,Democratic Party
Sarah Davis,SarahforHD134,,,female,United States of America,,Republican Party
Sarah McBride,SarahEMcBride,2011-03-25T00:00:00Z,272191896,transgender female,United States of America,sarahemcbride,Democratic Party
Sarah Palin,SarahPalinUSA,2009-08-13T00:00:00Z,65493023,female,United States of America,,Republican Party
Sarah Peake,skpeake,,,female,United States of America,,Democratic Party
Sarah Sanders,SHSanders45,2007-04-01T00:00:00Z,823693635564802048,female,United States of America,,Republican Party
Sarah Sanders,SHSanders45,2017-01-23T00:00:00Z,823693635564802048,female,United States of America,,Republican Party
Satya Rhodes-Conway,satyaformadison,2018-03-21T00:00:00Z,976268847299821569,female,United States of America,satyaformadison,Democratic Party
Satya Rhodes-Conway,src2,2018-03-21T00:00:00Z,976268847299821569,female,United States of America,satyaformadison,Democratic Party
Satya Rhodes-Conway,satyaformadison,2008-11-24T00:00:00Z,17586577,female,United States of America,satyaformadison,Democratic Party
Satya Rhodes-Conway,src2,2008-11-24T00:00:00Z,17586577,female,United States of America,satyaformadison,Democratic Party
Saxby Chambliss,SaxbyChambliss,2012-03-27T00:00:00Z,538185166,male,United States of America,,Republican Party
Scott Brown,SenScottBrown,2009-03-26T00:00:00Z,26820275,male,United States of America,,Republican Party
Scott DesJarlais,DesJarlaisTN04,2011-01-07T00:00:00Z,235312723,male,United States of America,desjarlaistn04,Republican Party
Scott Garrett,RepGarrett,2012-11-20T00:00:00Z,960696949,male,United States of America,repscottgarrett,Republican Party
Scott Gottlieb,ScottGottliebMD,2009-05-15T00:00:00Z,40156330,male,United States of America,scottgottliebmd,Republican Party
Scott Holcomb,RepScottHolcomb,2010-12-24T00:00:00Z,230217212,male,United States of America,,Democratic Party
Scott Lively,realscottlively,2017-12-07T00:00:00Z,938827204951232512,male,United States of America,,
Scott Newman,SenatorNewmanMN,2014-05-21T00:00:00Z,2512716446,male,United States of America,,Republican Party
Scott Newman,SenatorNewmanMN,2014-05-21T00:00:00Z,2512716446,male,United States of America,,Republican Party of Minnesota
Scott Perry,RepScottPerry,2009-01-08T00:00:00Z,18773159,male,United States of America,repscottperry,Republican Party
Scott Peters,ScottPetersSD,2011-05-03T00:00:00Z,292594517,male,United States of America,repscottpeters,Democratic Party
Scott Peters,ScottPetersSD,2013-01-30T00:00:00Z,1135486501,male,United States of America,repscottpeters,Democratic Party
Scott Peters,RepScottPeters,2011-05-03T00:00:00Z,292594517,male,United States of America,repscottpeters,Democratic Party
Scott Peters,RepScottPeters,2013-01-30T00:00:00Z,1135486501,male,United States of America,repscottpeters,Democratic Party
Scott Pruitt,EPAScottPruitt,2017-02-01T00:00:00Z,,male,United States of America,,Republican Party
Scott Pruitt,ScottPruittOK,2017-02-01T00:00:00Z,,male,United States of America,,Republican Party
Scott Pruitt,EPAScottPruitt,2010-03-01T00:00:00Z,119463881,male,United States of America,,Republican Party
Scott Pruitt,ScottPruittOK,2010-03-01T00:00:00Z,119463881,male,United States of America,,Republican Party
Scott Pruitt,EPAScottPruitt,2010-03-03T00:00:00Z,119463881,male,United States of America,,Republican Party
Scott Pruitt,ScottPruittOK,2010-03-03T00:00:00Z,119463881,male,United States of America,,Republican Party
Scott Rigell,RepScottRigell,2010-12-01T00:00:00Z,221793778,male,United States of America,,Republican Party
Scott Taylor,RepScottTaylor,,,male,United States of America,scotttaylorva,Republican Party
Scott Tipton,RepTipton,2011-01-25T00:00:00Z,242873057,male,United States of America,repscotttipton,Republican Party
Scott Wagner,SenScottWagner,2014-04-16T00:00:00Z,2447912858,male,United States of America,wagnerforgovernor,Republican Party
Scott Walker,ScottWalker,2009-04-21T00:00:00Z,33750798,male,United States of America,scottwalker,Republican Party
Scott Wiener,Scott_Wiener,2009-03-26T00:00:00Z,26703365,male,United States of America,scott_wiener,Democratic Party
Sean Duffy,RepSeanDuffy,,,male,United States of America,repseanduffy,Republican Party
Sean Hannity,seanhannity,2009-05-21T00:00:00Z,41634520,male,United States of America,seanhannity,Conservative Party of New York State
Sean Hannity,SeanHannity,2009-05-21T00:00:00Z,41634520,male,United States of America,seanhannity,Conservative Party of New York State
Sean Hannity,seanhannity,,,male,United States of America,seanhannity,Conservative Party of New York State
Sean Hannity,SeanHannity,,,male,United States of America,seanhannity,Conservative Party of New York State
Sean Parnell,seanparnellak,2009-07-06T00:00:00Z,54359015,male,United States of America,,Republican Party
Sean Patrick Maloney,RepSeanMaloney,2013-01-09T00:00:00Z,1072467470,male,Canada,repseanpatrickmaloney,Democratic Party
Sean Penn,SeanPenn,,,male,United States of America,,Democratic Party
Sean Spicer,PressSec,2009-02-13T00:00:00Z,20776147,male,United States of America,seanmspicer,Republican Party
Sean Spicer,seanspicer,2009-02-13T00:00:00Z,20776147,male,United States of America,seanmspicer,Republican Party
Sean Spicer,PressSec,2017-01-10T00:00:00Z,818927131883356161,male,United States of America,seanmspicer,Republican Party
Sean Spicer,seanspicer,2017-01-10T00:00:00Z,818927131883356161,male,United States of America,seanmspicer,Republican Party
Seth Moulton,sethmoulton,2011-02-06T00:00:00Z,248495200,male,United States of America,repmoulton,Democratic Party
Seth Moulton,teammoulton,2011-02-06T00:00:00Z,248495200,male,United States of America,repmoulton,Democratic Party
Seth Moulton,sethmoulton,2015-03-13T00:00:00Z,3091316093,male,United States of America,repmoulton,Democratic Party
Seth Moulton,teammoulton,2015-03-13T00:00:00Z,3091316093,male,United States of America,repmoulton,Democratic Party
Sharice Davids,sharicedavids,2018-01-10T00:00:00Z,950952511556538368,female,Germany,,Democratic Party
Sharon Quirk-Silva,QuirkSilva65th,,,female,United States of America,quirksilva65th,California Democratic Party
Sharon Weston Broome,MayorBroome,2009-05-23T00:00:00Z,42070045,female,United States of America,mayorbroome,Democratic Party
Shaun Donovan,ShaunOMB,2013-11-21T00:00:00Z,2207588833,male,United States of America,,Democratic Party
Sheila Harrington,RepHarrington,,,female,United States of America,,Republican Party
Sheila Jackson Lee,JacksonLeeTX18,2009-10-07T00:00:00Z,80612021,female,United States of America,repjacksonlee,Democratic Party
Sheldon Whitehouse,SenWhitehouse,,242555999,male,United States of America,senwhitehouse,Democratic Party
